,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,김이브♣,근원을 삼킨 낫,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,븜뮤,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,헤리둥절,결전의 빗자루 - 인챈트리스,얼티밋 제너레이터,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,익스펜션 서플라이 벨트,테크놀로지 바디캠 네클리스,생명이 담긴 가죽 토시,어댑터블 투톤 링,블루 베릴 퍼퓸,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,주고싶어라,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,엑셀러레이터,익스펜션 서플라이 벨트,아토믹 코어 네클레스,생명이 담긴 가죽 토시,어댑터블 투톤 링,블루 베릴 퍼퓸,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,에픽뮤즈,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,로보티카 컴뱃 팬츠,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,숲속의 마녀 바구니,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,마를렌르블랑,근원을 삼킨 로드,리버시블 레더 코트,손에 닿은 기억,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,마신은1티어,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,불변의 부유석 벨트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,주인의 각인,천계 연합군 : 밝게 빛나는 희망
0,미우.,근원을 삼킨 스태프,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,cris넨마-,근원을 삼킨 너클,블루 베릴 아머,아픔을 감싸는 위엄,라이트 어댑터 팬츠,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,아토믹 코어 네클레스,흑화의 구속 팔찌,에너지 서치 링,옵티컬 컴뱃 글래스,완성형 동력 제어장치,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,소크라티스,근원을 삼킨 광검,블루 베릴 아머,딥 다이버 에어팩,깨지지 않는 빛바랜 신념,과거를 뒤로 한 전진,영면을 위한 준비,푸른 자연의 씨앗,포인트 레이더 암릿,어댑터블 투톤 링,옵티컬 컴뱃 글래스,숨결을 삼킨 용옥,타락한 영혼,천계 연합군 : 밝게 빛나는 희망
0,유이시안,결전의 권투글러브 - 스트라이커(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,생명이 깃든 초록빛 액체,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,똑순위장자,결전의 낫 - 어벤저,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,염리니,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,ac아수라ca,결전의 도 - 아수라,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,찰나를 스치는 흐름,뚜렷해지는 소멸된 사념,굴착 강화 파츠,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,하나각키블레,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,대해해햇,근원을 삼킨 광검,블루 베릴 아머,유쾌함 속의 열망,승리로 이끄는 정의,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,적광검 루이너스,천계 연합군 : 밝게 빛나는 희망
0,@Supreme,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,감귤도사,근원을 삼킨 로드,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,진룡 : 무거운 철의 투지
0,지옥다크강철,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,쿠르니르,근원을 삼킨 둔기,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,[DEVIL.뤼팡],근원을 삼킨 완드,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,가이드 라인 벨트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,징표,결전의 십자가 - 크루세이더(남),고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,엑셀러레이터,대지를 수호하는 윙 벨트,테크놀로지 바디캠 네클리스,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,_ㅋㅋ,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,렉안걸려연,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,기사의 구원,어댑터블 투톤 링,생명이 담긴 잔,어둠을 먹는 심장,인력의 법칙,금룡 : 무한한 빛의 결계
0,혼돈템,근원을 삼킨 소검,하이테크 전술지휘 아머,천재 기술자의 보호 마스크,침식되는 이성,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,냉혹한 현실의 목걸이,리플레이서,에너지 서치 링,옵티컬 컴뱃 글래스,완성형 동력 제어장치,야수의 함성,천계 연합군 : 밝게 빛나는 희망
0,진각서내줘,근원을 삼킨 광검,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,송곳머크,근원을 삼킨 창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,핫핑크딸래미,근원을 삼킨 클로,천지를 흔드는 석갑,오염된 빙석 견갑,압도하는 힘의 하갑,어둠에 삼켜진 돌굽,불변의 부유석 벨트,디젯 퓨즈 초크,골렘의 핵 팔찌,어댑터블 투톤 링,굴착 강화 파츠,지상형 : 전술 차륜 드론,초소형 GPS,진룡 : 무거운 철의 투지
0,윤로하,근원을 삼킨 클로,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,대손관사장,근원을 삼킨 자동권총,블루 베릴 아머,유쾌함 속의 열망,숲속의 마녀 하의,과거를 뒤로 한 전진,마땅한 본분,아토믹 코어 네클레스,흑화의 구속 팔찌,에너지 서치 링,블루 베릴 퍼퓸,저주받은 마음,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,아몬드캐슈넛,근원을 삼킨 미늘창,블루 베릴 아머,오염된 빙석 견갑,로보티카 컴뱃 팬츠,소망을 향한 움직임,불변의 부유석 벨트,고양된 분노의 목걸이,골렘의 핵 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,자연에 녹아드는 이슬,영원을 끝낼 오랜 염원,화룡 : 타오르는 불의 분노
0,망레드노트,근원을 삼킨 도,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,고통의 상처,블루 베릴 퍼퓸,승리가 약속된 시간,폭풍을 삼킨 에너지,진룡 : 무거운 철의 투지
0,클린인생,결전의 도 - 아수라,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,생명이 담긴 잔,용살자의 증표 - 용심 가공석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,유서준,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,균류,근원을 삼킨 클로,천지를 흔드는 석갑,오염된 빙석 견갑,승리로 이끄는 정의,소망을 향한 움직임,불변의 부유석 벨트,디젯 퓨즈 초크,골렘의 핵 팔찌,개화하는 신비의 꽃,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,초소형 GPS,진룡 : 무거운 철의 투지
0,페투오,근원을 삼킨 둔기,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,젊은관우,근원을 삼킨 미늘창,탐험가의 노련한 코트,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,Tina,근원을 삼킨 리볼버,블루 베릴 아머,빛을 잃은 진실,엔트 정령의 하의,과거를 뒤로 한 전진,마땅한 본분,아토믹 코어 네클레스,흑화의 구속 팔찌,에너지 서치 링,엔트 정령의 성배,숨결을 삼킨 용옥,딥 다이버 이어링,천계 연합군 : 밝게 빛나는 희망
0,뒤땡,,,,,,,,,,,,,
0,春の樹木,결전의 십자가 - 크루세이더(남),얼티밋 제너레이터,주체할 수 없는 낡은 규칙,압도하는 힘의 하갑,내딛는 용기,쿨링 서포트 벨트,아토믹 코어 네클레스,골렘의 핵 팔찌,뚜렷해지는 소멸된 사념,생명의 근원이 담긴 배낭,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,『나처럼』,근원을 삼킨 단검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,청순한꽃향기,결전의 빗자루 - 인챈트리스,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,엑셀러레이터,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,자연에 녹아드는 이슬,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,산리오친구들,근원을 삼킨 도,탐험가의 노련한 코트,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,과거를 뒤로 한 전진,기억으로 새겨진 별자리,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,잿빛의 묘상석,아크로매틱 룸버스,천계 연합군 : 밝게 빛나는 희망
0,유순결,결전의 선현궁 - 뮤즈,어릴적 꿈꿔온 무대,화려한 청색의 음율,지치지 않는 여정의 하의,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,뚜렷해지는 소멸된 사념,꿈같은 환호성,두근거리는 열정,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,업체직송,근원을 삼킨 중검,흙으로 빚은 자연,하이테크 바디 프로텍트 숄더,로보티카 컴뱃 팬츠,사이버틱 스피드 부츠,익스펜션 서플라이 벨트,기품의 금빛 장신구,찬란한 금장 팔찌,이동하는 요새,굴착 강화 파츠,피어오르는 광기,눈물이 스민 보석,천계 연합군 : 밝게 빛나는 희망
0,수줍은마신,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,주인의 각인,흑룡 : 끝없는 암흑의 굴레
0,체리머핀,결전의 창 - 블러드 메이지,블루 베릴 아머,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,움직이는 쇠약한 집착,마주할 수 없는 부러진 긍지,고양된 분노의 목걸이,생명이 담긴 가죽 토시,어댑터블 투톤 링,옵티컬 컴뱃 글래스,블루 베릴 젬스톤,인력의 법칙,흑룡 : 끝없는 암흑의 굴레
0,SinOfSodom,근원을 삼킨 낫,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,비석조각,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,슴킹,근원을 삼킨 소검,블루 베릴 아머,엔트 정령의 어깨,벤타블랙 팬츠,내딛는 용기,영면을 위한 준비,푸른 자연의 씨앗,포인트 레이더 암릿,기사의 긍지,엔트 정령의 성배,딥 다이버 마스크,주인의 각인,천계 연합군 : 밝게 빛나는 희망
