,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,자수라는것,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,클래식1악장,,,,,,,,,,,,,
0,일격특수반,,,,,,,,,,,,,
0,내가바로농부,에지테이트 페어,탐험가의 노련한 코트,끝을 바라보는 시선,굳건한 믿음,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,블루 베릴 네클레스,흑화의 구속 팔찌,어댑터블 투톤 링,블루 베릴 퍼퓸,저주받은 마음,숲속의 마녀 귀걸이,진룡 : 무거운 철의 투지
0,별류리,,,,,,,,,,,,,
0,아아녹화,근원을 삼킨 차크라 웨펀,어릴적 꿈꿔온 무대,화려한 청색의 음율,침식되는 이성,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,반짝이는 음율,꿈같은 환호성,두근거리는 열정,인력의 법칙,흑룡 : 끝없는 암흑의 굴레
0,안스쿠팡,근원을 삼킨 중검,어릴적 꿈꿔온 무대,화려한 청색의 음율,침식되는 이성,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,에너지 서치 링,꿈같은 환호성,두근거리는 열정,인력의 법칙,
0,그랜드짜이맨,,,,,,,,,,,,,
0,수이지,,,,,,,,,,,,,
0,asdf꽈뜨로,결전의 너클 - 넨마스터(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,딥 다이버 마스크,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,파인애플러,,,,,,,,,,,,,
0,leessr,,,,,,,,,,,,,
0,앗차갓,,,,,,,,,,,,,
0,3년부자,,,,,,,,,,,,,
0,교불버석,,,,,,,,,,,,,
0,나무야나무야,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,파괴된 생명,완성형 동력 제어장치,폭풍을 삼킨 에너지,
0,"블레이드,.,",,,,,,,,,,,,,
0,라핌덮친홀리,결전의 십자가 - 크루세이더(남),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,서드 스페이드 - 데스,미지의 문명 - 마스크 스톤,거짓 속의 거짓,시각의 관점,금룡 : 무한한 빛의 결계
0,까리뭉술,,,,,,,,,,,,,
0,내가로그된다,,,,,,,,,,,,,
0,전사박영규,,,,,,,,,,,,,
0,진심환영검무,근원을 삼킨 광검,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,서드 스페이드 - 데스,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,박도로치,,,,,,,,,,,,,
0,쌀먹동욱육,결전의 도 - 아수라,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,
0,리카네검죄,,,,,,,,,,,,,
0,붕어빵꼬맹이,결전의 빗자루 - 인챈트리스,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,자연에 녹아드는 이슬,시각의 관점,
0,각축전급구,,,,,,,,,,,,,
0,☆라온☆,,,,,,,,,,,,,
0,펑펑펑#3,,,,,,,,,,,,,
0,0블레이드0,,,,,,,,,,,,,
0,소금맛복어,,,,,,,,,,,,,
0,라텍스성애자,,,,,,,,,,,,,
0,태백이힐없엉,,,,,,,,,,,,,
0,개재밋는무극,,,,,,,,,,,,,
0,빗자루탄윤하,,,,,,,,,,,,,
0,근본이야,,,,,,,,,,,,,
0,☞나나☜,,,,,,,,,,,,,
0,『새룡마루』,,,,,,,,,,,,,
0,로리그녀,,,,,,,,,,,,,
0,북극곰박사,,,,,,,,,,,,,
0,리볼버든환자,,,,,,,,,,,,,
0,공돌이메기,근원을 삼킨 자동권총,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,생명이 담긴 잔,미지의 황금비석,아크로매틱 룸버스,금룡 : 무한한 빛의 결계
0,석원큐,결전의 도 - 드래곤나이트,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,ΔInfernoMax,,,,,,,,,,,,,
0,클라라_貴,,,,,,,,,,,,,
0,몽모랑시,,,,,,,,,,,,,
0,코바바↕,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,무모하지만 합리적인 작전,승리가 약속된 시간,결전의 광검 - 베가본드,흑룡 : 끝없는 암흑의 굴레
0,서지희.,결전의 낫 - 미스트리스,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,미지의 황금비석,용살자의 증표 - 용린 귀걸이,금룡 : 무한한 빛의 결계
0,아크검귀,,,,,,,,,,,,,
0,힐끔``,,,,,,,,,,,,,
0,소마몬,근원을 삼킨 대검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,회오리감자칼,,,,,,,,,,,,,
0,비비스톰,,,,,,,,,,,,,
0,FECT,,,,,,,,,,,,,
0,쀼안,결전의 자동권총 - 메카닉(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,파워 네비게이트 팩,뚜렷해지는 소멸된 사념,생명이 담긴 잔,거짓 속의 거짓,인력의 법칙,금룡 : 무한한 빛의 결계
0,우럭비,,,,,,,,,,,,,
0,뼛속까지오라,,,,,,,,,,,,,
0,나소마.,근원을 삼킨 대검,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,서드 스페이드 - 데스,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,코로나엘마,,,,,,,,,,,,,
0,십자가못하앙,,,,,,,,,,,,,
0,쌍익의독주가,,,,,,,,,,,,,
0,올프토,,,,,,,,,,,,,
0,카페시간,,,,,,,,,,,,,
0,비투인파,,,,,,,,,,,,,
0,킹승수,,,,,,,,,,,,,
0,다르나서스,,,,,,,,,,,,,
0,마닐라여행,,,,,,,,,,,,,
0,치유물,근원을 삼킨 대검,어릴적 꿈꿔온 무대,화려한 청색의 음율,깨지지 않는 빛바랜 신념,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,원터치 스마트 리모콘,꿈같은 환호성,두근거리는 열정,인력의 법칙,천계 연합군 : 밝게 빛나는 희망
0,전기차,근원을 삼킨 자동권총,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,서드 스페이드 - 데스,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,미니어처흉가,,,,,,,,,,,,,
0,버퍼쨈,,,,,,,,,,,,,
0,켠김에검귀긔,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,잿빛의 묘상석,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,【LangGu㏜】,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,Postgreend,근원을 삼킨 머스켓,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,억류된 혼의 령주,저주받은 굴레,
0,Moon얼디,,,,,,,,,,,,,
0,데패,근원을 삼킨 보우건,천재 기술자의 전문 작업복 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,어둠을 먹는 심장,폭풍을 삼킨 에너지,
0,천사용아기방,,,,,,,,,,,,,
0,블드`,,,,,,,,,,,,,
0,넨마나미,,,,,,,,,,,,,
0,HawawaJK,결전의 창 - 배틀메이지,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잿빛의 묘상석,아크로매틱 룸버스,
0,돌아온명대,,,,,,,,,,,,,
0,임진무쌍,,,,,,,,,,,,,
0,이가름,,,,,,,,,,,,,
0,날선꽃,,,,,,,,,,,,,
0,지약캐,,,,,,,,,,,,,
0,샤그림,,,,,,,,,,,,,
0,Bition,근원을 삼킨 머스켓,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,실험용솬미,,,,,,,,,,,,,
0,여넨천하통일,,,,,,,,,,,,,
0,듀라한마스터,,,,,,,,,,,,,
0,신드라,,,,,,,,,,,,,
0,ACEbed=,,,,,,,,,,,,,
0,창포총검사,,,,,,,,,,,,,
0,오라의파이,,,,,,,,,,,,,
0,진넨마바라기,,,,,,,,,,,,,
0,블아하세요,,,,,,,,,,,,,
0,ⅰ!,,,,,,,,,,,,,
0,어살트,,,,,,,,,,,,,
0,낮익은세상,,,,,,,,,,,,,
0,날라리현이님,,,,,,,,,,,,,
0,호얄,,,,,,,,,,,,,
0,넨의펭귄,,,,,,,,,,,,,
0,애들자용,근원을 삼킨 토템,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,알바븝미,,,,,,,,,,,,,
0,빈쯔이단,,,,,,,,,,,,,
0,혼여린,,,,,,,,,,,,,
0,형이다다덤벼,,,,,,,,,,,,,
0,갓빠덜스,근원을 삼킨 장도,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,지상형 : 전술 차륜 드론,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,검사체리,근원을 삼킨 광검,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,퍼스트 스페이드 - 노블레스,무뎌지는 둔화된 변화,서드 스페이드 - 데스,용살자의 증표 - 용골 뿔피리,어둠을 먹는 심장,결전의 광검 - 베가본드,
0,초리자수,결전의 빗자루 - 인챈트리스,흙으로 빚은 자연,주체할 수 없는 낡은 규칙,숨쉬는 자연의 생명,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,거짓 속의 거짓,시각의 관점,
0,밍인챈오,,,,,,,,,,,,,
0,엘피네,근원을 삼킨 로드,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,쿨링 서포트 벨트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,완성형 동력 제어장치,인력의 법칙,
0,그녀이름소환,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,수순블레,,,,,,,,,,,,,
0,더귀족,근원을 삼킨 머스켓,탐험가의 노련한 코트,빛을 잃은 진실,하이테크 전술보조 각반,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,전술 레이더망 링,공중형 : 전술 프롭 드론,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,채널링링,,,,,,,,,,,,,
0,요뿌뽀,,,,,,,,,,,,,
0,콩.밥,,,,,,,,,,,,,
0,렉좀걸림ㅈㅅ,,,,,,,,,,,,,
0,세최딜,,,,,,,,,,,,,
0,Ever☆Green,결전의 자동권총 - 메카닉(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,생명이 깃든 초록빛 액체,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,잼민개동,,,,,,,,,,,,,
0,검마의첫길,,,,,,,,,,,,,
0,Gbang2,,,,,,,,,,,,,
0,31231czxca,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,블루 베릴 퍼퓸,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,[윤]마제,,,,,,,,,,,,,
0,^쥬디^,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,부께,,,,,,,,,,,,,
0,스톰아씨,,,,,,,,,,,,,
0,준암,근원을 삼킨 투창,탐험가의 노련한 코트,빛을 잃은 진실,깨지지 않는 빛바랜 신념,소망을 향한 움직임,파괴된 신념,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,완성형 동력 제어장치,인력의 법칙,
0,코코아뮤즈,결전의 선현궁 - 뮤즈,엔트 정령의 상의,주체할 수 없는 낡은 규칙,엔트 정령의 하의,엑셀러레이터,쿨링 서포트 벨트,엔트 정령의 목걸이,블루 베릴 암릿,딥 다이버 네비게이션 링,딥 다이버 오리발,완성형 동력 제어장치,숲속의 마녀 귀걸이,진룡 : 무거운 철의 투지
0,대륙풀황홀풀,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,진영박진영,근원을 삼킨 선현궁,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,어댑터블 투톤 링,굴착 강화 파츠,미지의 문명 - 스타 스톤,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,다이아세라핌,,,,,,,,,,,,,
0,후방지원부대,근원을 삼킨 낫,엔트 정령의 상의,블랙 캣 헬멧,벤타블랙 팬츠,검은 발자국,가이드 라인 벨트,고양된 분노의 목걸이,미니어쳐 헤드셋 암릿,골드 윙 반지,굴착 강화 파츠,숨결을 삼킨 용옥,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,그대와의거리,,,,,,,,,,,,,
0,조명준,,,,,,,,,,,,,
0,무극회귀,,,,,,,,,,,,,
0,뮤탈즈롯,,,,,,,,,,,,,
0,답레이드,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,전설의짬뽕탕,,,,,,,,,,,,,
0,변속옷태,,,,,,,,,,,,,
0,혈의제왕,근원을 삼킨 낫,쉐도우블랙 슈트,블랙 캣 헬멧,벤타블랙 팬츠,검은 발자국,가이드 라인 벨트,고양된 분노의 목걸이,미니어쳐 헤드셋 암릿,어댑터블 투톤 링,굴착 강화 파츠,잿빛의 묘상석,아크로매틱 룸버스,천계 연합군 : 밝게 빛나는 희망
0,파란사슴,,,,,,,,,,,,,
0,김승애,,,,,,,,,,,,,
0,시러냥,,,,,,,,,,,,,
0,FreeRoof,,,,,,,,,,,,,
0,수수께끼세라,,,,,,,,,,,,,
0,패스츄리,,,,,,,,,,,,,
0,설윤소울,결전의 도 - 소울브링어,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,시라누이떡상,근원을 삼킨 차크라 웨펀,리버시블 레더 코트,매니퓰레이션,악몽을 이겨낸 승전보,엑셀러레이터,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,억제된 마력의 팔찌,전술 레이더망 링,정의의 기사 가면,미지의 황금비석,들이치는 희미한 탄식,진룡 : 무거운 철의 투지
0,내가찐소테다,,,,,,,,,,,,,
0,G_뮤즈,근원을 삼킨 선현궁,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,엑셀러레이터,익스펜션 서플라이 벨트,테크놀로지 바디캠 네클리스,세컨드 스페이드 - 어쏘러티,어댑터블 투톤 링,내면의 얼굴,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
